variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
food:108881:normal,food:108881:normal,桦木蒸肋排,食物,桦木蒸肋排,3,,,食物,562,XFZOPB5Jgj2Htk89CXmPPQk+JDx0F1e8DMdxvGaFwDyRMaI9eXHKvbHSlrxfUFm9VVnAPL0DCb2W7GQ95jE+OIXvaT360B09r7DePL8tdj2Bg6q92JPAvMBIyLyCnxw9jzogveQ6qLwJFru8pAGAPKcmjb2q+qw8fF75PYjc9Dxhu4w9AHgvvcll0Dwah6A8aISIPJFyvDwJ7J69NvuDPXHWyb3DMYy82qRgPeyLOL5LMPQ8GIn2verXn7wSMh490/Sxur4AiD17J4Y8dUmwvS8fKb2SFai9VRkaO6cFnb3uKG2999nHPfeGfD0SxtS9arp8PJfGIT22OAe9hTxAvc1yuD12h7U9fljfvekjxjwJkaK9aIPxPMvN6LsyAX+93qXCPWm3UD2Kh209fGRRvP0rurxTNCI9NKM0PT+0Lj0wNoO9z3jzPD9HGL19CSs9ic/lu/RrMz2Gjp27jqNOvfxlpj2lGGI9vrsBvk6KRT0XPnO7DoFmvWOT3LwfYpA9hLjZvM3p7D38P2w9VrVmvW4RMz3/OtA8GTUQvlZE6L1LzOO9ZgLwPNaIYr0hiAu91ll4PQKsdL0WJ8e9vkUNvlCsOT3/6iO9ECvKO6gAsj1LL9A8FLNyvfoDSb0tlpU92cBVPfVrWL1CzAs+Cki3PA0kDD0rhLw8uEWuvVwRub1aPm692Tuoverr/Tuzrpg9sttfvWVdz7yO3QU9qwIXvgNqjr3UtIM9FMoyPBQHLzxjila9I66wvXMss7yB+DG94K9rvXLxpb2gChw8o1Elvv9eVj01da+8yqyzPYN+l71FaA48/dqPvUzXDLx9pqE9oSirPLGeFTzuIBe+tg3pu3+W5rtIP4C9nfo4PUDHvzzOkoq9ggy3PO7YZL3Pyi697YlfPaRsFbyOs7295D1+POwwhjw/0yK9ZGoGPB0Stz1Z9Mq8Zi7KPQHNcbybSQo9KEvqvK57IT2/oWc9DdXSvOzoY73dd7o8tkohPQdrWbwD64y9UiQOvePwW71MpHC9myn0PUxX0rzH0QE+TJ/MPfBtLL2D69S8rlnku2JSO70twWw9VWLUvQ8mDLxT1hs94fk4PX0EijxWoJg9OPIwPWe+Dr2nul497w4lPD0+1bythSs9TN2dvZ39wr1TyI67wS36PLeLhzvRcdW8+5dyPRDJmT09ONk9jYJlvR//1bwIKBC90Rp1vbyj6ryU3U47a4qDPBtqxz1nETC9WNkTPU27jb0DeWk8SVZ8vHsahL09Gv69T20WvRvHDz60AuO88LIaPVwktbyFaWY95NKmPUYG+r3vUWE9aLJ3PQby4z1N2WY9jMd1Pf1emz1PW7U9I9T2PJCFHL0v6gm+w1lPvQ==
food:108881:weird,food:108881:weird,奇怪的桦木蒸肋排,食物,桦木蒸肋排,3,,,食物,561,jHXZPOdW7TwOBrw9x2OnO6xtQL1nkc88XFawvPWZAj109R49dIzlvWOy5L1KoXC9AY2PvBBJqr32fl09+MO/uslj+TyllXY9CpSVvBbEID06mhW9cnlJvBM1d710aUo9mD8Nve2WOj2x0by99DmlPP/u970XyG28xhrpPQqSjz1+UDw9ihZvPPUlDzyn2k49KbbaPINtpzy47AC9g74tvDALgL21ayY8zSLcPTgmRr75rrc97z22vY3zWr1pl4o8J4tQu3+TRD0lQie97Arbvb1QI720YTy9H6TAutX5brw1y1S7KZjYPSGaXj0ia6S9fLH2vDqfezwWNdc7jXfCvOFU5z3tBW08Pvbuva6SPTxhV3W96XI5PHph9Tw4A1W9e5XfPaiWgT2UO4090K6fPQkjbL1gxpQ91yGSPfs4gj2utSC9cQqNPRnrkL244mk8r1wNvfOckT1YsSK9E7Aivexo0D1wDry7XCblvXjnMTu2eSS9VUz3vSpFybwmaBI9F3lJvW2Tcj2pMXc8hCQ3vaWdpj3tH9s8cVuFvcINOL3uOty9CSCWPRmg4Lw1UXc9s6L0PK3rC7yOPUm9pjgtvnJejj1zX6O71ZSPPbFo0j11Flg8oKkMvS7jbL2D/II9ETYiPZZeYjyypRo+zSlyvKgiRjyHpjs9T2f0vDN86r2N2cC96ta7vdZrmTyT+IE9N77DvYEFpLzb0sE73vHxvZRKXDzNNhA+SADmOzLUuTzLB3K9va7HvccoEr05Ukq9xW2DvaR/1L2/F2c87IUcvvfmJT19VIe82xUwPdEbFb1Vz6Y8Ze2EvLKURL1kXnA9cDaPuoLI7Dwgp6q95qiEvbrUYDxSMHi9vkpluvOLET2B2ns8HhjvPG5mpr2aIS69Hl5sPMSbaL1fcZS97wnQu3VOq7w+tdi9IFouPX0ECT7HWgA9RlLJPfROIT1Thpo9RoDMPM3ntj2DeQM9PlW9vMYizL2QOVm97yRiO4aqirtzKLi9P4GQPFQn+LwN1iu86vo9Pa5W17tMBjA+ub+mPaSAFrzn4QS9UjpqvPYwer1SOac9r0Kyvf3BK73tlYY9iWPsO7vtGL3Nk1k93vY3PWNtZr34SCI9/8dLPWNSnbwfWSY9pXugvctxC72VRh289ubDPHZRHL2YjAM9DfWDPT7jyjwNdY89WpnGvNofNr2KL5m9a5V2vTQaurw0ZGY9MmkAO7eZnj0eITY9JlycPLJUsr0tsnA9AFJSvUf8Dr2NPdi9sikXvc4c5j0r6Yy9jzUxPTgykr3S5HI96SejPE4A7r3kE5M9ZHQ7PY2ZB71iLXw9xpRZPZyW0jzoRJQ9AJrVPQzteL02Ylm9JPPhOw==
food:108882:delicious,food:108882:delicious,美味的肉馅黑麦包,食物,肉馅黑麦包,2,,,食物,595,4HDjO2iARz3r0Hk9th3MPXSYtL1KRou8+bx7PO/6h7zBOQm9omLNOwlHxrwC0kw9vRoMPTMRqLy0z9k8xM8DvrLbej1VVJC9CVXRPSjJHLue5hC9S5IJPXDsKL1dyho8bSe+vNcaGb1vtyq8akEXPh8kAD1eqRy8svcAPMc0UL2vrgG9Rx/pPNMHBD5BO3A88wE1vc+rMT3cxv48E656PS3HKD3wf9g90ypNPdM5tL3Fkvm88N0avYWxnD0S7nA8MfbePLf6Ib1MiL+90mZCPQ1Xrz22/1O77fnrvLDbu713Ddq7F1bjPEX6Iby9vDe9+EmAvbM6lrxKiyQ9apmRvS7/yz1gNIw9Ty2LPRyjU708gyu8rx9ivQH6V7xFgb07mcM7PInKNTxRE9S8csy/PMosKD2sDdY9RB7QPRVE2L3Sulo8/VB7vbafkrt4ESc87FHFvQS6rz3ZS3a8qduPPGiqTr00Nnq9KX3OPcF4ZjyOFPs91DOxvc5lBTuh0Qg9vOWJvT3vi7r9rrK8GM5VvIqZJz1Zd/u7ih+DOtAhxL2FLsa7wb9mPVbCoD3AzGq9TN83Pbmc3T0sqDw8YAc3PZMqlD0oJrI9X8inPQoQXL23h2k93W73OrSmjzyJDni9yQbPvTjT9ryVVLY9afMivaR8tD3N7gO9+3nBvZHktT1xJhM9P7QlPSoHXz3ravo95/6lvWsaPr0GL8o9zmCjOsUZpT0fR668fIaMvQkKAb5fC/m8r6lovMagIT03l5w9+MOJPV9SPz3hyds92qGOPRt6MrwQQCa+RCC4u49BDb3blxQ89aViO32dwLyyhTQ9mJq+PdN1v71+KQ49UxAzuiqswT2fXYe9pp0GPmF0Cz6gKHG9AfZuPQAq7r24NY09eELsPFiDujsbXFm9oQFNPBE3Vj1Yjj+99THWPEAWWrz6GG09f8yDvcpDjz0VaXy9+2h7vcPKH7woHdC8SgCQPRj3FL7/UyM+TWf4PExCxL29oFQ8OSotvaqoRr3WtL29iKdsvURAIb2TBhM9GdZ9vQkgiz1v1YK8eTqXPbVTvD0V3iE9S9BpvU06Fj0QDYW94UExPZ05Tj0C878981PJvaEsS7yxDkO9ITqyvfRwCzzuT3A8L6TJPLBc1bzGqps9ssFOOlPm3b3KAqU7CvDUPKe+hL2iM7y8XUghvXNkTbpamtq9BXvhveAIuT0rz3S9UCkuPNqZ671lQU09XRUsPaaxsTwxtLC9mLwTvckkP71tQZi94ChvO+Hv0LyHxpq9pvbJvFNjMjyp9qi8HFCtPCcz+z1Kdky8Ea17vc5mQ71MZT+9HVB1PTFxNj28ZFO9jEhXPSy3Lb1XBd89nJCYvQ==
food:108882:normal,food:108882:normal,肉馅黑麦包,食物,肉馅黑麦包,2,,,食物,594,d3y8vaohzD0DZo48puxbPVVbjL2d2WW8gqtdvQl4azyrxhq9SbkFPZlPUT1M1yM9walePdcLab1lO749iBrmuwFiATwiv/E8xm90PSeT9r1QwH483a6qvOjhcb3q6Ig9Gv4Nvbd2Cr1ovQM9krYJPValITxxwrO8yA9fPVcHlr06Xb09CJSTvVKg6zyPUtQ92hlpvUeZMz0b5Ck9/WAXPUbaw7z/6xs+4pjYu2oGa72oVZK9lefmvZ6z2DxBOUk6BkWIPO5uYD24RRy+pa3VPTB/oz2wMRC9Cv5nPdlwIL5WVYW9EdSsPXiQqj3A3xm9JdbJvQCYjz3/gQK9wUElPbxt/j3HF449o7WOPA6DxbxnuDm7t/jtPEyqVDtaUWa9kV6iPYeCpLwYNQu94SbLvcBK1D1lOQA9y9DHPAnUvL1gt9S8tNmyO6itbz1ITak8Rbp0vZYsKT17W6G8rGLavPVNUz0Zu4k9Yg8Dvs2MMz2jxRA9KSt5vaG+oDxkLCg9haziPOaLNT3Dphu91GDpvE3h6z0z2Ra9YCAdvY49mL1LlK+8HKQ9PYOMgD0E9sW7f9AiPLJJ+j3bx5y8yyBYPe1krj29vsQ8zj49PYeZCL002dc96L3juv6xQT1evvQ8HFYFvcdfST1PZBw+GQO0PC4dFD4DcKa6DcpMvWSg+jwzEVa99Wofu6eyIj2WWp49RF12vdHlf713i5M9zt73OxgYmjwrsdg8LnMGvQCy+71zjIy9469/PSY1/zyAc+S752uBvCDnPj04Ntw7vvcRPOjenTw06qu9LyYGPWuu6b1Gc4A8JLiUutnvaT3g0UI8mlV5PGAMib3NW8C9Rqm9vOa7lDyF5/O86hjEu4HEyj3Dx4s9VGRdPYre+L3C/P+7EDOzPSvFJT3rj4G9PTnWvDyTEL5gKO09RmAwvQiacL1G22A8bv9XumJslz0Fkzi91qQUvYEsaz19BDQ9AILMvAHS772qdUw9N7CiPCUm271aMso7XhEavqq+cr0F7529hMkuvJoLcT2wvKe8JCRvvG+Dobpu6kS8kciWPNrOnj3MdqQ9bYvtvWCFGz6sxHe8I4yQPVi2BzzdyYO9vbvcvY40LL15DiE9n1ZxvUtY/7ybL7y8fYT0PZxtFr1qEc48feu/PO5RkL3ohO68nYGTvS9lrDxlxxk8QsoqvYY+2D1geMu973twvd3EoD3dSD+92hErPd/5/b02F7G7SyAOvXwgmb3UIo69GJGWuxOH4Dsh97K8DXASPdh7tLt74Ti9fpZWvY6enjw2s8+9w7+LvbllZb3T8+g9p89NPBvEWD0di4G82+QsPIWvDT0SSFI7XVYSPW8DlT0yGpe82mqkvQ==
food:108882:weird,food:108882:weird,奇怪的肉馅黑麦包,食物,肉馅黑麦包,2,,,食物,593,uJ1tvYebrj1GMSM8O+0CvY7bSb0rd2Y8VMJ1unxomD19+qy6psKbvdTOiz2qHos9wwWiPY/Kmr15/CM+vaaoPPdgG70+gk67aC2nPL5qoL1JfY09XcQovQfuwb0Sue89vd/avAmGAj0luRC9LgJ/PbjmkrwLddi8d4uYPby0EL09vZ89Nvw1vSRkgjyUiLw9GJpVO9/ufDy1k4497twOPNr9FjsA0BI+cEYXPX2azr0ESmq9Ru+1vZ9bNDzukaq8ZgKlPVgoIT1fwPq99Ba3PUaCoT3t7G281MQTPQ48dL0x/g48DDktPXo1wT3KYYq9/Y+Bvefv1jxy+Bo8k83XPHL9xzspMU49sIDIPCS4Bjy9xH68gA/cOy1CD7x4ou+7S6AMPqTbk7tapsy8AD9/vWO5sz28ZYM9VvrwPAH1VTyW68Y8FXFnPBcnXD2S9iI8UhqFvZBAkD1AF7E7i63LvIqkJj0vwte8oVwWvjVl8jxxdnk8AFoUvgwYGT0nje88VC2AvII7kDzGvNC8nd5ZvQA88T0arpK8qOmhOVsphr3ggCg8AhILPVJUKz3m/qu6nmC2POccCz7w5Ea8mwHqvFrNBj1ex0c9NJjpPeqdwjxWNaE9apYIPZ3JBD0mUIA9nXbqvFJw+T0VhTs+FDPzPDj0lz3DgaA8xSetvP5V2zwZVtw8kcHSOxpnITwFnW09zAtWveWJlL0e85E9i9wHvRcfkD26C7W8he1VPHzd3L2gN0057Z2DPcr7XL1EAjU8bNwwPfyaHz2qL9k8O1GSPNPpMbyHCdW9Os80PdnGzb1BRZQ9p9BwvYy6KDvsWW29O2+nurSUc70x3ZW9WtRPvRacFj30VC2931NAPXEPDj49roU9aZHYPAavTr5PDfE8J7hzPUD+ED3AkVy9/10lPbDLt724ZpA980UHve9v7roFJTI9SY2our+cAT3YvEc8qL0vvVz/fz2MmmS7toJ+vaVzFr6WbZQ8har7OkIcRL0ubb49W42mvRcbUb38Xoi9UkxNvYBBIz0Y7qs88LdvPDubCz1eNza7fiTSOx7boD0SvQE+O0JMvaMvAj6WyGS8+oIKvD/IaD2PM6y9v9iovbGMsr242ES91oxUvclC9ruV/xY5OE2fPc1ou70ynnw7AoCgOw5/q70sf9K8enPwvTOdQb2ZxeS8YFFEvdJ88TxnxQW+bv4EvriUnT1CjEq9pTTGPchUB77nVY89vLuDvTckqr2+i0G9FuwDvGBHFT3lRvq75ow+PWB1MD3bVem9ldqhvZzCuzt9jPW9zhQGvS+Lq73WrYQ8ymkTPTkeDr3nGQy8eTkOPZrIursDM4c9bYg9Pep6Wbv3lvW8qJJkvA==
food:108883:normal,food:108883:normal,茶会序曲・花草香茶,食物,茶会序曲・花草香茶,3,,,食物,191,x5SkPVoxKbwVGj498EUmPCwD4Du+gqg8lZV/PZXkDb2FKqu9fvfsPZzot7u9Mc08EOrnPVnrDDy+lf69D2cFvlyZQr1gxl290JZZvEAZar1/BTa9+DWhPIwpqT2D0tW82hGRvY8TuL08KUO9sw/TPdPrDTh1beE7aT0cveieu7ub3B6+UjLIPN0o6zy3c6E9Tny7O7I3aTzKxS67R3g9vcKymb2jZUS5qDmdPYD+bL0+m1g9osE5PVjwjD1jJrE9iNCkvXcDdDwn5ji9UD3hPS2pnD3FPTk8xTu6vOdNZr1qiqA989SCPGhLgr0OurQ8avyFvEIVoL0NKRM98KSYvfGQ270gHMc98gZYPcDyT70Ykwy9B5Iovn+8Hj2CiDw92OiePTBcGT0alaw8GWBBPQTqnL0jUpO7wCkuPUt6v726e2a9opOJO1NEGb5Fmi094eOwvAjeC73/ELO9VwmqOzErkToDyje9O7vHPUZJGr0wwxs9ek/mPfMbzLpKEUI7el8rvftiDb51zD47vtoKvSctIL2Gp0K7McWQvZEqHb05L+m8N3A2PU+3WT2qxEQ8nAqFPfGJ2j0lG1w8Q96xvGNzwL278a49PmWAPPI6jry6IFK9fl46vZVjyjzXdV87BO8+vby+Yjxq9C69kmbCvREDWz0tMce89boOvrqoeL0VPBc9kN2EvT4g+z0l5Rg9M6bdO8mpGDw4o/W9TUeRvKXUbT16Xa48z3iFuyxHZ7xkhtg6MW1HPXV7Tr277ho9ZQx8vO0XLL1cXZc9p8RAPXiGLb0F6Lc9pKrDvSaUAD6saFk8nBo+Pe4uTb0PzLG9CMepPY0njzxLoKA90pmGPD+9rjyt3p28HYcMvO9Chjxdr4a8hWrTvMlC4L3HQnm9K23JuFJVFr56yeq84ZERPH1aLz4iQRy9ed9uPf1DxrvBMTk9NOojPeIFZL0S1jY9QqMBvTBZ870Z2Be+rPc4PdQLKj38Fby8h6tCPY5YJLzIUyi9PlhgPSm00D1x3fA8uCSTvaLx1jwcync8BBECvth62D1TI4i9tmdOPaqzDj1Rwr27kuq3Pd5FHb5Tcwy9/E6qvLDN2j0m2ok8Gp0RvVlloT0tooq99dQMvJlb0D0kcTM9z9THvCD+ujsk9YY9NAIfPZ3stTzLMB8+naKoPUqJFDyORAG7eBQdupttXz2eN0y96/u/vL4fWr3yoNU8mMg8PHxNk7x4ZX48aOJOvegnCL1MO2C80PcVPNT+RzwLyza9FMXHPeukQT04LcI7j/5UPbG95L3PkX083XymPbUNOD3FM1g9zuQ9vaFJCbw8Ah89/2cLPQgrhD1P/Hg9TqInPWYiz72IVgI7BIoSPQ==
food:108884:normal,food:108884:normal,茶会序曲・拉花咖啡,食物,茶会序曲・拉花咖啡,3,,,食物,192,LO++PISg7jy6PFu7OkrQPe0Mrb2libA7gjBFPf6PvzvJEau8afAMPtbDab1Z75M9UcXcPc5Pvb3rto86qa7mvTO+sLzmqd29rIBFPVb45jw9wW+9mF8APWo21T3X2Ik8bs82vfg+YTzrd529bDbSPXZmhb3r20G9FHnfvDi7WjzHbDi9InKBO8eVhTx+OQ486rdJPVQLqTzpQqk96YSMu64QiLwJ8gk6i22XPeQfG73XTlM9yyyHPatujD0sa+w6Su/QvXM6nr3xYf67WCV7O6rwOD2O6ho98ztavRC//T22Ddg92o13uyZnDT2EWFC9+06Bu9llfTzwgX094P/DvYMEPjuBFoQ9tFzfO9tbZ71QOIa72/rPvedVjTwfxVg99AqQPZvVhbuO7IM9FmKEPWRF37wfmZY9xzIqPrBU+LyqNgY+LvRQPUg01r2VEJA8GPNyvavDAT7+XSO9sZZ1PBq8ZL1eWRe+jOTsPY0HJbz1YMs9Uh3MvUOrHjukMme9iUCmvQUCpL3P/Ro9bkbAPF/Yr7tkiDa9CFHPPIX0PT0f0ZG8oPmxuwv6NDmykrw8k5HIOjI9Aj7lv346pxKIvTBWeLz5iNc8rO7YPcufwL1zV/a8UCACPX2+2Tz0Ii69YWBdvaD6Mr1nyrI9j1MNvQRzYT0Mgu66QbkCvQgigz3Zm2s9ojoDvfPi+LtdMnM8Z70rPchvPr3lLoM8q5K3OqehtDzozMA8zyOAPWA09rzfNpE94w2xPfMlkb1YBQY9ZuOYPBBxCbxBcF48iDfUO+F0Urzqzeq8dBXovQZiWj1meDW8UYM+PVEn/r2B3Si9tIpXu1bdCr38f/Q94bQ0vVm2+D2W77Q8PDqUPcjefL1bmMO9UDVFO/N9O74nmoi91VMKvkldy718pzA7DkLDPUEeID68Y6e9snxJvc4raD1eWwM+KHQcPEhleL2VJwm8s5izvKo0n73Lhuy9u53YPM51F7wKoye87v8IPYL9dT0XcVE9qkWfPWN5x7qsKC29IYGCvSlYNL0Z+7Y94cMNvQFkoT03Uf28vlqjPIzrSLweoyk9f8TLPSokfL0UjaG9lJTavai3mz0KclU9D0zVvafpfzpNsqO9LUSLOgvwHz0Yt0E9S+/NvH1rwrzwrB09wyfXOx9uIr2DXnU9IdFxO5r8GL1fBgO9rA/KPA8GNLz8Jya98Kv/vNHW9DwAtSe6iTSCO/IY571bvbs9pxkOPRpJITw4ftI8VX0NvXBzqztWXau9USrhPHjfSj1aBZO6L14UPIl63TyeGEU9trN5PW/djD2Ji5C9aMoFPJ9J6r1BqGq9cIUAvWEv1bzkmOQ9HN1wPROT8b0Ch4w9uoxSPA==
food:108885:delicious,food:108885:delicious,美味的罐罐焖肉,食物,罐罐焖肉,3,,,食物,127,mi6dPcEDQz3Oe2w6DF8RvS5Bcjw+4cQ8EcOJvWLYJ7t5Dgw9C4h8O/xF9jxCBJG8S9davZXTEj1XYjO9EUEOPKfzH73RoK69A/VePcgOFT6Rsg69nFdzvXBRNTwbVj88AYKDPN3+k70OZZQ82cQZPiMHBL1kAyM9rOE2O5Wt1DrPSZi9XT8RPY1akTzVhwa97tK8vJsClz2dzJ86EwOfPQcZlD1A0Mm8auG7O4hJxr2iLJ+60x36PCrPkb3McS09D3jQPTVLtr04q4I9MN0lvbuNYj0D3qu8r+i9vJOKCruur1K9+Lx6PHPlOb7WFDq8hJKIvSe4p71IMVW7OcWBvOfDc7yOhmE8jc2rPcdSdL2prne9V2lFvcNHfDtFEkA9CGTYPRdz6zxVhmm88UwtvQJeBrzIZHE9V+XPPcznkL2Wcg69QgLOvfGu/LxSmvQ8xfq9Pfzg8j3/LB48kMEEvT4ApLylM5m60E+oPUMxW70nO887YPC+vEpcdD33oyM9QHLkvIqm97xcj8U9J5GOO6U7VrxSsc09QBp1PWObJL1AZjo9NvO4u80xqj0GD8O98dnavFsflbzyZnU9T8jAPPv4sD1sHz+7AbuaPc/PXr2No5Y9giNYPJoi3TwCBMy9QS25vXB4nD2wyAE9qZqPvSWfyD3IoC48PxZIveJfnD3MSxk+eReMPIdWRrxCtKQ9tbkIvZhG7Tv1GhE+J4A8vUHshDv+vCq5NNqlPe91Bb3ZVdc8VvZovUYLsb0jZUU94i/GPSqCBD2KPiY+g/QFPktHB7zhPQS+8qOZvSucaD1jCY08/7yROr+Jnj3c9ek84cUbPHVwyr1laGI8TQYvvZpFGL23ppG93ruqPT2pyby1L7G94ZRkvGt3STznxBS8Kiv+vAPsEr2bq528OBxHveuMFz7QCL69pUAEPQoBjTtwhKO9D/pQPQbSB7xJNZE8MSYzvDNwEDwDRbe9ZBTMPVlukL2qSzs5r0YXvSXko70IYHi7UkU0PTqWW70jdJk76miCvUsa6DwySTA9yM6RPEfSiD3PTGy79jaSPThcAD3Hyqo8IgN0vYVNmr1hQg29o6WsPVLFjD10oEa8pehuvYyQnj1onfI8hLe2vQgxWLwJ06M9klWlveCyrj0cUhY8uLd4vRIfML0WZJO9ti0VPi4nf72NWkY9gmTPu43jeL0p/oi8q40Du8empjxx2yC9CYNzvGiRVT3gqRO8t1jkvM0R3D1WthO8RXulPHUG2r1JK329nxpivQ1u570BRCe+bF5vPeYOiT07OrM8rPDrPFmQ+z1kxbe9l8BWvZ/Szr2swPU7dfNePdse7D33Ym88hq8ivaVkBb7dpM09QZAMvQ==
food:108885:normal,food:108885:normal,罐罐焖肉,食物,罐罐焖肉,3,,,食物,126,JYydO8Sw/zxRP6o8oZKPvd0/ljrCKx69t+/NvaZE0ryzwZY9RHspPc7rsDyGnrI8PTqUPIxmJT3x/469oTyOvZ5ZmL2WnDe9tV0RvaY/Bj5eFgi9El5KvfkXDDz1F6E8hKwPvMABSr0LrJ28SZODPfOEabz/pQO9mIr4vH9Z5zzO4Ik9cd2TvRIrxLzuNi89z8yEvJcXgTy/39i87ruYO5SwmbuRhNc8GMHGvfNP/rx+JAq9XCOlPaT+mL3WXos97d3DPZ781LySmAq9pIIsPYY1srzwG568WSm9PD8U2b3dHpC9/mOwvd/Q+bz9YYS7jWtVvO9by72sEzo9e/lxPT8F4b2DYCY98nCOPQYrfb1mcGa80nkNvYkJdbwbq768Hwifu6FjI76ZMTK+zizVvXaXO72fC608V41SPWTvZ72nyNK9fZWYvZRlqrwVLwc9rIO4u4OYAD7UWhI90CuavC9tGL2x+AI+tAa2vTxsvTzK0+O9DaM7PT96jb2xD4Y9eT4aPROsLz0EfnA9L1X2vVNmnT1UKPw8bRFEPXpPgr3Uf9A9wliVPFso5bqhk7K9sgS3vXyNZ70xFWe9/2k2PCwajb1jDyK8oPgDO3RRMDsLjPA8kOsRPSfKKj3cRiE9rE6pPZkBDDzy+mc9xEg0vJfMAT4UU4M9nR96PWQRFL0ANGQ9UYFcvTSJor1lnFM9+IE6vQ8VtD0/W2w9QTLBPOZ9DD3Oesc9zJHaPcCVvrwozSy8SE34O87Qir0Oi3M9kaxjvUbSUz3O5v49tCmYOwF1fD3RXIS83kvIvAkVKr1wNXc8cUqquOZfnz1MwfK7r1uOvHhUCb6ewo+9WoKdvHAE9jvQWaM8v6WbPcFlBb6Gx0I9PH8hPl4BMj0NxCS9gmuqPamFLr1qwqE9pGzTvWVdj71fK209LSgKvbHbED1ApGc94UlGPZ5nMD2sTXw8At+xPaezBz73Rte8oUqoPfXtTb16yPi9IAFqvRn26brsmY49y0gEvkz7uD3QXBi9/rAMPSeXqz3E9zC9CZNLPX3eNj1Od7s6XmikvBEe7Dx6RR88XVJ8PbY/Lb0F+Hw85jezPBcNmj3ekzC+F11oPZQWVz0RYJo89zGnvbuVGz2+kx87tXNUvJzNnz3L0yk8yhgNPdjsWzyTIcw7bl/nvGAFaD3gmg29t6jYvfs4Dj5ZJAm9cKZLPScJJb0ilRG73wF+PSXJzLypJRm9d0aFvWYbSDxwwS29ayzdvXHfrDxDvcM8m5+TPcCJ7L3aVIC9EOR+vfHWTD1A26Q8vfUjPZqiibqWAJc99ePwu1vCtr1y1uc7wnUmPkindj1cY1e8e4VZvc8hKL0ctoa9HDWsOw==
food:108885:weird,food:108885:weird,奇怪的罐罐焖肉,食物,罐罐焖肉,3,,,食物,125,K/KEPVczGT6r3BM9/zAsvdbTX72of0K9dRKZvVc2h7sVH649yQALPcUeED2iGYG8OIrIvJXHoDrSDoW9vr7tvCFyCb3MOQG+GD8WPS1tJT0iMk+9FBxSPNQbHT1NLq09fWbxvLsJd72v8Ag9TMVOPVrgNDwXUyE9qrBOO8U/B7ysfMc9nJZhvFD7YDxDxvc8fxhWvVvhLDx2ixE8VRmNPFA3hDzpM7U8jnhEve5z7r1CC0M9R7jAPSjMwL1jDtI9FEDBPba5Rb3hBEq98opMvZN54T2MrK23wb26vB/GDL4kFda9Hcn0vbewjDg5NES9FA0GPSjejb1S5w89gQYAPRl1Uz3g+cw9Y8ioPWZim7xwmpG8Fr8evZX4nrtXfYG9vUYhvTJRq7332j2+8qAGvhbMt72A2G69g84NPXAD8L0avDO9DNgivSZW8LpfGtA8uEaMu5wH4j13AWY9oaGGPUf6WTvf7i89i5wvvcq+eD1wZao88b+GvbNZab0dGJ48C9akvIyxuD3ACAk9B1NhvVwpxj1Uy4W8ol/DPLrIKr1Ekj49WdvhvPmmtz0FdZW9Vwx1veZnq70IVWi9S7jxPGf2ZjwdHd+7LLaHvTVi1TydUc89DmYlPUbtgz2JwSM6FFKbukS3dz0xHHY92sKivUZeCD4p6r49xTcGPaMSED2pbVs9sE5OvZb1A72aETE7RI8LvRRkDj3Qk789EjWTPQZuXD1SJEE8jXd9PJlZPT2/a0S8h+Y3vUwSCr2AmjE9lBKGvVGlwj19Opg9osoUPONEej1nDDi9OVRrvEbIGzz2S869Ou3hPC2yqD265109kJnjvPlp3r0FsNK9nXGRvSXoazydx6E92hIOPXakR71XbGA93Y7zPVIrHjxG10Y8HnTAPFqdAL4kn689gui8vfKsLb3DhCY97Hv/vG6+Vb0IQDg9ubnIvGxsqTwM9Wu8nPIoPWTXAz48du88fuETPrOuDb1Isve9ela8u4zPYbtSgaE90scMvoKKmT0qOoq9SC2NPZGihj3I8369uD3kPcstab0Yz8g8GxdrPRYepbvgz8C9PRqMvUCDqzqPh7k8rvUzPRmFDz72xfm9XSsgu4SO7bxaakA9QYhuvVMhgD1cmgy9bdIgPUBL1D06bim9/kcsPQ88cL0LDKw8Qn4lvQPJu7z0txU9F6xtvcH3jT1eE0+8fJUOPYmhQ7xI4/G8aj36vPKwOLwUOfI8N1esvKKtiTx7lc69GbhtvJ58B7yuiC69f1qLPGxLeb24yxO7wY+qOs5tHD0cOS88/B9KvOhkhr14lKE9tnoCPSNj072GGNm93cE8PI/AFT4NV5u8JUMDPSxPBL3jpmS9sQTHvQ==
