variant_id,character_id,character_name,skin_id,skin_name,element_type,weapon_type,rarity,embedding
10000027_202700_岩,10000027,凝光,202700,玑玉琼金,岩,法器,4,W7f2vKwIPz1zasU8KGs5PL9Ozr0TzRy9pJKgvGcqhz0FIVe9IwORvf9Elr0sfzM96U8SvV66Pb1k3SS9Oy+JvLcvnz1Tnuy8+cIyvCYtaT33VF49g5k1vblj9r1nRFO96U1xvT41nLxQ+NI9gnmBvblqpb3o6G49/waYPTDhrb0mjBq7T2PrvPS+Fj3Og8A8oiGmPDx0oDzuag8++OUWvrKbwr153eq7jKiPPfDWUb3qx4+72CICvDVNpT3XpI097B2tPdNIsT0vZhO9fWSIvTuWBL71yBW9V4IZPRg5Gz310zY9xFaQPS/rpry0npg8fo2IPNsQWb3OAqI9qNPbOp1hFD5sw7U8sZ4EPW/TeL32ohM+n1zLPKxUHD0MVcY9FqAvPCRRTz0gyUS99FqHPSzblTybBgA+yfLYPS6QwDzHHXg9uCLEPXiXAD0N8oG9N7zOva9YaTwAG8C8zGf8vG0EPb04PA497HXDvMqsRzxa4Vg9Nku+vQxwnriELL28YtcRPfkJmLx05NI8F3yoPf1vnT0VjoM8YI3Cu3Y2Dj3Dw+g9ucEFvbFxqLxpDBY+rVpfvQDIOTtiNxW9FLm2PJ/ioL2ak2I9FEuPvedwH76jy4k9l3QdPSg81D1nNv28Ui2ovCmSzbsmtYg7kRmavSqbPb1ON8y8Xm1ePSE8ez1ROq07/dDOvHHTrzsExdG7CLpevMNg1rz7s6w982OUPbpNIz1Bj7I9s/wwPYPgvrxZZXC8msQZPLRXez1siaQ7M7uDvbxYlLyPGjc9wCeHPUi+lLycuP27GOyyvYZ1iD1cpow9whcbPVeRuDwi4S29j6ebPe1ahr0mxzE9Yq2pPBBYfDxO/S+86KFOvY5Ok7xLTiy79I/yventGD4dNKi8zr+rvUeSnz0wXMW8rQGavfvlk7tUTIk9VEZ2PMzzsL0tkEm9T5n/O3aQhr1ZYMI9vlDKvI8BNb0ECgc+EIvevH8KEL2dmk29v5QoPfeKJT2kPkC9OBliu2H2mrw4afU9w32IPbVm0L0hErw8iTEIPeZAhjwajjA9QRO5vWNy2L113kC8QMVqPdiOTL1Zn5M9Y1sevWkQ5Twuz6M9htoTvEOsyry8tIO9rImwvWfMybs45QC+a4PXPZFcUzzRMIU9CwBmPaFTez3mfAY+PUjIvUQWdb3Wyjo9SkuXPVtUWL1XuoU7RlJXPZGQvL1cDNc8H+NRveXcnzwtFow922SBPYxHdr3K4IS70lj5vYeWbzzzdKa9X1ZVvKclzrxCbWI8GXwmvVJ7Cj1+TcE8qLMMPpsIuT3ifom9UmD5PfJ7gb1D5RQ8kUtcveDPgr3Si+689D8CviDKvzw2HI48TuoXPQ==
10000027_202701_岩,10000027,凝光,202701,纱中幽兰,岩,法器,4,A+5wvAB1nLyG46M8EFyAPW+ES71TVEa8gEI7vVfqwry9zQC8ZJdhvY/38b0LCXU9hJwcvecaxryecdM9g24WPSowi7z1Dra8LSjRvWeGgz0fJmW8h9QMvZsVb73iPey9DFqkvV0A6LxCtzU9gx3mvSsVaL2dg+08GSdNvG4X0L3W6oM8oRgkPRVE9zvO2Zg9FHqnPV7fajzf2cw9NN4cvoSJPDzbdRC+SvzbPJwhxrxeOca9cdv0uSxkhz1PHZw9Or5oPe4KWj1k14W9P3ZXPNjqb73zQdq83riXPYEv0D23udK8sRdxPVTqnrytkW28R5b7PbytPrxsAti51SlAPJhdcT21a3g9U3bhPMuq6bxhL889gcgIvdrzvz23Px29ScDXPHcUVTzCbAQ98ldlvVGm4jsKMRW8RNQSPREB270nCIk8a/YPPbU5Ij3bF6M8iJsDvYxVoj3a7Ka8HqqwvdwGyr2j4Hw9Nm3mvVrbqT3esOi8e7UnvSRnBD290Y69sjwNvcSevL1ZOhK9b7mVvfwqpj21tOc8cVxjvT4SAr3zJoU9xeHCvCBwyDyb63c9KXMPvUHXYr1iO5k9F823PHH3Jr3GjK68f4WSPMPVM735mGm8KKh8PVQHIrsbnAw9+mcEvYntwL1bRQE864FEvucPFr1FeAa9AKDQPU/oNb35xBE9uxGTvU6TpDw4+cO94hQYPhR5yj0hTHg9wLt5PZ2aP72Ld4w9o+JKvYZJfr2bGAG8i71qvKKRmLxPGdI8buCOPe6olLxx0NM9LKCgvQNUNL1V0YE9i0aUPQloaj3M6sw8tylIu5EyyD1yXkY8EV44PYcYu73c9IE9j8kMPaAOyTorHCy9Twl5PDH5x71t/U88rfGVvb6dmz28xQ27c4TmvD/H2D3hTZM9q7T1ujH3Nzx0i7c7l7zIPOlvgLziq2y9KLGIPec/170IB2+9FsuAvSa5HDzBt449uAdhPLJnHzvSyl88gqtrvQjK6TvSqla97ohAPWj1or1NLYs9rECOPdFaT701OB08mu0/Pf7Cdr2awRY+E2P8u8fT873nYUK7i67rvc0jvLvQIbU9zLrivU5X4T1WUxw8+xlTvcieFz5ZJdY9eo7AvXMBlDpF/VU8LGCgPBrgjT28Vti86slKvYhRUT0wJyy7zUSnvAqhyr1ZjiA9cAH9PWsLYb2E6pg9pRhJvF10O72VaTg95+6bO62+lbpVC8w90otDPBaXGj2Kvb089ohhvd0tDD2Dn029cx+KPHF5er2lSv493jS/uxj/b7yzSsy9LrTGPaSqzjwzTye8xwLUPGLm4LuNHUW9kGnnvA1MH749+FO8rdZPvH8Dyz3sjCY97SSqvQ==
10000029_202900_火,10000029,可莉,202900,轻灵火花,火,法器,5,gGKKvSPuCD0gsgu9EGpJPeCFhjzTpRy90CVTPf1SYD2b5RO+Jx+nO/b6x7zGGQs9rzPKPMv0hjwjk5y8mApUvUNYoD2WHHW9XGAXOzrHyz3cvXg9IhLCPTYq0b3lNCi9mFbdPJSZM73MCHU93Z07PWQKqL2GcW+8Bl9HvNq0lb0Jf7Y9toPvu4IsRL3AU1c9g72KvO1pTbwFbrg9jnYAvpDf6b2Y0uM9hpYgPbQgWb1iqNW9uhiOPHFimDyNoaa7zI0IPe+Qprp2e0y9O297vVq6GL1289S7TrZKuz8WHz2k1Ng9vStkvToTWz3L6Yk9vfkKPg2aQL3UhkS9AzUavDnpET7AiwM9r4OLvQlEKj0S1bQ9G9PhOweAAz0e4MA9e5xBPT8uo7zd0489+gerOjiwUT2vDDg9bdkAPS4sPD3OjhI+Ti7ivH5Blz1ikc285hObvWcWY72aGwC6MEcavMHeeL11ri49jXQEvr0aK7vGWPk8vuGFPdR5VTr11xK93r/wPHZ6V70QKac8kSJAPeCuhT38R9s9plLHPfanDrwKq5k9/Oa/vXqTVjxvqi49QkErvan8xj0HKrG8F+xWPdFeobyUdQQ9lLtovDLIeb2RHCq9PQJHvCnFWD1hL1q94QIbvRpaYjuytAW9qCaPPP29pL1FwRS8yXZvvJ8cbb1JJfS8BuSlPZvdsb21y0o9r+4UParGtr2VqDW9sipQPI5rLb3bHFQ8SxwQvoJKg73Hsm09uUJFvdbrAD51EjO9CwjSPF4glbuFVjG9FT2evSU+rbxMiei8YM6vPasZcDwh59a87g2RvCJJrbvoHlY9QVeFPGeg/DvGyem8ME2BPeTcRr0tucq8mkUuPa2Zq736KMg9kArKvUD7xD32zI08d2T/vRHsCD2qKoA61sVcvdlgF7wVHMc9lMfTvbt1HL0kzzo9aNa1Pc69eD27pN09fS8xvVST4T008IQ9d900vOdKVb3OAic9Ao5wPQ9U/jxR62M9QPUkvffriz1qJ6I9aDhiPbg4Ar2I4LA8sJmhPXLOxb3aBuC7tTFVvBqACL2tVr69Q9bGPQdbrr1I9kg8eLYwvWrkoj0J6x8+v4RrvL0WtTuxM/y75VvEvR3hGD2P5Kw8pIFjPWBWPD5Kg7W8jluZvZOuW733r8A90uEBvfT/rD1ay7q7yCPBPToO4TkKseG8fbiwvDSqlrxfkoW90XyVvcJje7z5R8S8ZbhLO8SCer2qCOu8eWCBvZSdtr1zdqa95jxDPVXzN762v7S7zyCzPN0eHj0lyc27sLD1PDuCvb13NFe8x1oJPmPL0LxeD649ejDjvCv5gLzNbMG92/2jvZyTKD1Zfx09OteTPA==
10000029_202901_火,10000029,可莉,202901,琪花星烛,火,法器,5,fcPWvV3jiDzyTVg8RGIoPkC7vrzkK2K9ePbOPeu0T7xwn9O7iOGNPPZhWLsBz5E9reAzPJoT3D3UYh89FahtPaKvjb3J2Us8pumOPJX45jzwiho9cZuCPZVsjr2RrdO9c71ZvJNM2bzm7ci9t2GQuzEWHr1+fQi8/NCQvIRPJb2JTI09dYqWPExJqr3/L8A9o+xRvd/4zrtNoy49rDD3vXmkgr3N3lM9UplAPc7EvDxTP8C98VijvBPwubvM41E9rPWoPawRUDwI7pc9K1ULvdlya7wfWHs77Q7evMSnkD1B1rQ8m031POr6M73LqWm9WpTkPW5AUL3+Lwu+gEc3PWb9iT3tMeM8MV66vbyZbz2pD9M8bg3HPUKXcT3l9049tps6PSX6Y7wGe5c9pJusOoHHkT2JAH09FbYsuY1vNL0jc5o9ul2ovOrrtz2YkIW81/TlO8gXcL248b89YfFFPbWmCr7bwlM7uZ7rvbBKi7xajoG9zpxhvCpKu7zHsmW9CYA3PWfpVb0NvwK7FDQDvlAfDz2Qpqm7A+1DPZlKvDtd8/C8k1dKPKuPnz3bzVA9nMBKPPYTQbw09U89gXKJvPyZ4Tx+Huw7ZVtNvFuHvrzfvoe90JinvFQ+tjz/ycQ8r/AQvq5wVLywREO9HypnvQq8972POho8fAzsPNxsFDzI8x47awOAPGDlpb2O7By7+0IwPFFFUL2SKCq89nUePWpkCDtmoVE83DwJvtz80rzrQba8KwzQvRz9DT1WyUG9A5aQvB756bxnNBc9csSDPNkqFr0brwk8SKE0PlfhI7y3I4O9LxTAvcHKnr06rne9P1Q9PfMOyLwQZMQ9UOnmPfwmRL1b1q67U0m7vXqEW73rGFc9HQx9vDQUiD3V07e8HmwNvowopz2C3VM7Hoejvfqpw7yM4Zo95gYsvh7qpryky9U8d7yQPKiwaz2OpaI8kDCavFozJj38U3u8N8kkPRgCu70KSNQ9n84QPTBcJT5I81+8myA/vXMM0jyYHeo9uYJJPfHSObzYy7U8qqtvPTu7ub0uCIU9atSPvEdpZDybPDy9yUg2vXIMl72cSgC9sTnHvcNy+D3q2QA9IXXMva5WpT2tecQ9DzoSvb6wHDy2If+8UvMsvaxkJz5qHoS9Yip/vdFgO71LikU9ElPxPMGWoz0xIaE8nR2MPd0FZ70qsA+8SRJsveRkl73r2Ow7hoMEvZrNIz272Vs8WqGNve5M8zx5Fja7BUxDvO2sAT3+nLe8d5uVPeCBFb5GwNO6qD1nu8TEpD1nCZQ6BThWPXFRH76EgRk9Q9V/PU/+Nbww9tg9JDiHvYgHGL1yaZu9woWLPALQdT2uNs49cwuzvQ==
10000030_203000_岩,10000030,钟离,203000,凡世致身,岩,长柄武器,5,Bl+5vZKd3z1EJ8q8Rie+OTr0Nz35hjK91U0FvZKjBD4hbw++YDc/vUS9mT3gWAC9KGAzvV61MT44FYU98LYmPXAbQr1RKTa9IItevIJbfjtegYe9NB3vu/eBKTzug5q90sXVPRf8XT0m2ds7NH83vWzm7L27ogE7asVaPd/16Lzp3wG9KF6evF6cxL3WVQS98vFVOty7DT3YHjE9Au7qvOgwlb1adxO9NCSfvLDcvrxIqiS9Pya1Pd9L3j2R+zs9X0u1PbtCtjxNBy49NA/aOzhTB76HXqs8JP6dPSamQT2NV5U9QwQHPcbLOjzQkRg+xMr/vMA1Srxm24G9DMqEvETLUj2YxXy9Ur2dvPGOqrzujUi95fTCvNJFZT0jTow9/1oKPYj5jD38FVG9phJdveDlG7sfsIg9m6YJPXIbeDzF02s9ImeSPYx3UzzBQlc9Fdv4vGPIpr0c4Kw9WsPYvaLzhb3du6U9XUe5PfTiNDkGXwe9PmEcvYq5oTx46vI9ega7O7VGET243i497k2BvZeAKj2UDci8EeooPdvcdTyDcV89JdM0vhMFlryeTRE+UZ8gvb5+Oj1aWeE8mqsFvM6fmTvMDow8nCeBPVcirrxO2Rq9/7dGvSRQBz25bWK9rHyyPPNohjynb6e9LKW+vISQQ73r6Sm9d44HPQ8UAz0idgm+vwVwvX5+CT3bZhg9MlgEPNZaU77XCSy97jyhvW/dyLqagbA8ONLevAJ6kT0xmvg7hs4EvgzNJTw/x0M9tZ8IPg72OrzU7hm8XgHzuh6L5r3ef8U9X/YLPtCorz3R/VS8AMOXPbH70zx80bA8H0XNOkMqtb0xdFa8PnpHPWj16DzTPAW+PPJwvSizlzw7veE8OhVcvbTr2Twrh/I8QSrLvYNpoz2L/f+8QgkHuza+47ymnII8Iy8PvZqW2L0T2g67s3BHvT0Ha7zMoCE9d/NyvHnglb3+JaY8KVudPHqEEL2VKLG9/cmdPJI8JT3BZk69vOLtPEu/QL05+FO9vQuYPQ7B9zxMPME8XHuAPZKWgLy7AqA7uXLBvRvUEr1aeSu9c6luPRap0z18vtS96XCOvbi13rzlBg8+ogLBPZ93CL5vSeO8MEVXOwJ/BD7LiQm89ZZIPQx1wDxgx6A8wuF6vWjvgL1m5tY9tCNkPD7a7zyhfYi9ez1APaN5Kz0lm609ZGdxPZwE87zZ48c5LoaEPM/5Q73v22w8usy4Pa9BTbsE7/g7lv44PEX71z2ua769Q1INvLrOW7wY07w9S3g3vcbQIT00ygc9H6uQPOsdcDwC05a9RV59PH4o6r0ha9u85I8NvVSA7Twaz/m9gGTyvC6GIj0E6Sk921KTPQ==
10000031_203100_雷,10000031,菲谢尔,203100,绮夜圣礼,雷,弓,4,PG1JvhTl7LxR59g9rgkGPRXWgD3ZieO9hg6+PbP38j11nau9hEbtO8gbXD0f5xI8PnZJu9iKrz2ao8I9XP9nPbGVmrzPVHa9L5msvCtdkToJjC89L4XzuwD3Db0I3wO9Gjd/vRVb8Tz9NIk9S7K+vU+yg71uTzo9MUo6PSltL75jVb89wg1HvNcHDb2uNWY9Q4NVPcRSKD1PX7I9ZYzevWWuRL1W6xc9QZaFveY7Rz2rw/y75s+sPYmaRzyaSi09sP6XPUthkj1khN28DHF3Ope0rb11JXO9XB5ZPVhNLD5cQb09qrUvPuSpsTzsdJc9GEtmunbMpL10MUa98DM7PaYXCz7jP389kdXavLKyjjsoNmc9jKwFvbt9pj0Zf3C7SB3KPStjn7xDBBM+KnvlOxHsc7w9/T08AvuBPR5+/b1h94g8/QyRvR711DxSuio9aLdRvTebET3GVcw9xdwxvevCSr3Dmoo9/2wkvTOF5zyjgcQ8AInRO1qAfL09eZc8AGEdPdQeHL2PsZK800KSvUwsHD0NHli7pExEPZq6rD12phI9tqJxvbWP5rzesyQ+3TsZvmKKsD09dbw948wjvQC/3LqnZEo9EhdrPWMm+7vKVzQ92/85PChxUT3S6ok9ooIjPVVahjo1Qji942Tiva47o71xYJs8t+cjPS6Fkr2/r2w94KFJuxGY7DyAu868I46aPfchbb1FgIy9R+0tPJS5CL712lo8bNszPS+gzbw+ZWs8ZhYZvQ+BCb3Zhje9zEySO1TDBT3/1iQ8wqH3Og9CuLz2LnU9dQUIPgrWpDwfisi8/5//O1Gkubu7ceM55HjBPMLJ8DvRsGA9S+cAOzO7vTw1Jxw7Jl70vHqtPT2LjGE9ODGrveSrqj13dpM9hVqUvdbBRz1Rx2Q9ashFPX1+JL3X6Bg96w0fvR5apjyMveq8qiIwPcWGLDxlhKK9+pogvOSfxr2eKC09BNNdvTrDfL0NiMM9zMqMvba8Jrr1Zm+9dUy4vZc00rwuUpk7BQ59PTX6yDuB37u9J7SbPa3ujbsrJOI8icGAvQh1njy1YSm8qSglvUCiWTzE86I9TWIIvkhMET3MmKA9qDVsvTnGLbvPiRg8WCYOuyGalztg6Ge9EIiIPYKk+jzPNb+85nWiPQsyXb1NqsA9SROHO8KerjxJl6m8kIyYPe2Lm7zA/TG9chDFvICnLL32Ezm81sdPvKLVcLx4Z008r9lnPWU1jj31unK7vz6PvVuOIryBABS90Youu4VrM76buYu7+6jsPOlnKT17oFS8AWbuu2+9lz0dMbG9EcK6Pb3r0b1i2Yk93MagPWZtFL5TSnO9K4CpPe/cxDxdCWA8fb2FPQ==
10000031_203101_雷,10000031,菲谢尔,203101,极夜真梦,雷,弓,4,9q8OvmWNcz05yTA9EMe/PRYTRDzCDDO93ttLPcwEDbzJfay8yeGKvGsfgDx4y509pGEuvQ/RkD1IASg+R3jbPMmVojztgYs8Tjriu8Jc4zwBdbS8tfsQPVgQh72YFbO9D6NGvU67M71XuQq9cos5vWGcur1eW5A85qRCvDOVdb0pvyM+nWvDPCD/vb0LKb+8kImnPfcL+zxOmFU92T5lvUUCgr0i62y9ujkuvXrN1zz056G92PwzPbdtMT1BYqy7i2wxPS1coD1zIQm9OJmIvWKFor0o4eq8ehdTOxY39D0GitM8iP5FPSbws7zQnVE9yAcLO7jYQb2ospW9DSWmPXZm0T3RorS8l+ZGvdKZM71Ff3A8D8SGPWENtD2qBXs9rSDhPZ/j0Lu/dAo+N4wCvXrk6rzUMHy8fk6jPVM6/b3KrTQ99fROvT0Ajj2nwYA96rTSvIVjaL26ktY7gTRdPK6mXr0oz109IbK2vVQ3ibwjIme6707Tu3OIxjzzWoE8dSKNPYIluDzn4HY93rSYvUTDE73kcE+9/i0hvBgk17sA1945g+UIvIlXzz2LM449WC0IvpTvkj1g1bw9/wyxvK32sL3jcvs7vf6PvLrlF70AF5G9WuGKPCneRj1qkXg9pokTve1bf70665e9YMbGvD0ozTyFWoi9xZQFPYaC0L3cX6C8A37DPJeTZr3AFc29FQipPXZ68DyOMnG9r/H2vG5Q7r0+L3E9ot+OOnZdBDwz4Bm8dWhfu6SmZ71h6cW9pDWrPaWemj3DQNC8e5DGvDf2WjzaAj091sobPhtZVr0GbAq94X+GvSvmaj1aRE49qDosvBM7GbwlKh0+TONUPbBwoDlhTSm94D2CvYXJgz0fWAg9UpCRvdpBvDz2ex49Lu/zvXBADT0WLuC70AzkPFRMlzz+Gs08ysKbvUMvGD0llBQ9qb+bPeo81z2qCbO9ItGpvLw4D72ImFY6mdKUvWjOQL2cV6k9jDttvZhStTx1r5s8JBAQvTnjrDx9jow9G/PQu6nbtj0cDIQ8Uj7QPCP5cDvAwB49ubg5veN0TT2RTp+7iXTEu7Hkgz0BOiU7hUogvju/1z1VkjY9uNRsvd1xmz19roO8+XLQvCPkwjwheH49lroqPUkfuz1p5Ie8ypE/PU9ILr3Zaqc9nQDIPXhOCT0Ol+e7stOcPfLurDqMyzC9nVyXvdNNxr0K7dI9wSXlPMLRLb3mjws80S4PPd5zh7zR1Js9XOYkvbQt3T3DmVi9PQQgu9zyWL6NtnK9YY6ZvW+ZD7uqsdW9XxMZPTMpbrwHDJC8Bv74PfPLBj2G21C8Ir8ovcJQ0L1FmB2+e1d5PSdpij0+7MQ9mqQKPQ==
10000032_203200_火,10000032,班尼特,203200,噩运绕行,火,单手剑,4,ms6mvdX9qryH2189g4ujPSSvDLxCAtc8TLxKPIENhb1/xyw9JzXjvFl0TT034Om7g5+WO2ufjz1akow9FL7KO/qBiz0ceTM9wenZPEbrKD3XLbi9jVonvSFKB753m+e9ZXvmvGapCb0ePlI9IGASvv3phb0Pabs94hoIPXp7db3nRwW8tEHkPJ5tub00rJ68uzFKPUcWrT3i+M09jLi5vai8yL1VQb+92jhCvHZtELwGbPq8cZuOPa9Bfj182aa76V94PRCylrxBY4C9Qguru+MAyL2yPvq8dBDSPDbp8j1k4bo9eMsUPaxLVj3YdAQ9cRQ8PEB/s71uvrw6IGZvvFDfBD47hLi8Tw13PW/B6rz0W7Q9XF7wPUDh1z3LsJs96yiMPUrdK72TioM9unYrvVRG9btTEw08Am65PeGWKL6eZCE9xXQFPTIO5zsV8uu8FPgevVsVgryNitA8Vw6Bvc9bmL0AIZA9wPTKvZA5GbzJjwc969itvXqtRT3rp0A9Dpw9PL8AEb0IgjU9yjjlvWUT+TuT1Py8mu0ivNFNAb0tBKA9+dzTvaKRhD3NWqY9RmLxvVtxAD3ds7w8YFM/PBivrr0B+3k9bU0CO5t9F73/r8a8F7aCvPRyGDwSPVk9B4VcPU6a4r1jt7+928sRvZ6L4rzZgZk8dtbgPJY5FzzvzWi9jqrRvOfOc70m+JO9oX4xPZMW0L2TQ7i9sbjAPD7EsL391HM9cvmYPLwlxTwb/YW8yTwEvfQyxDxK4De8XAYBPSsQiT3ivCk8DQwhvfxs9zz7Oi09bg0DPpV/orxLt/y8jibfvNP7az3bYgC9NuaIvfLmFD2Pr/s7lLbiOy2dSzvWww48PQsTvqnwhz3SzgI+VTiZvJCdCD5UmIg6ZDlCvYjeWz3zcPU7J1lAPQ3pDT1vZ7M6Y5z8vLiiFL2UGSw9awcSvXTPqD2BXMU8eeHVvK+tIb1HiIs910JMvMghCr7O7l89AjzVvHBcoT2qXr28dE7bPA8luLxYJGo9UAJdvHLyAr35DIY9H4wSuwAVqrx1ZsE8PA2GvQFlXz3eKmi92vP2vNU4wz2GulC9txIuvq+cQrxPpTw9XyEsvE7B+zsA8l08Eh8CvZegP7zIJ9S9ovTIPOn3Fr1ZOi07qaN9PP7xqLzMaRE+RdZ8PaP3+71pUKw5cnnHPc7F1Dxv8kg9B2YkPb+tRr2KoJ899QM2vfn6hLwiweQ9mGmaPLXEkL048ZU9x3+IveNFuj0tMse9/PBYvSSbnr179gA9nivHvfE/nj3TkCS9sJfePWFXUb2uG3K8t0IKPjEmeD1kvWc9WYhrveyW2L3D+wG+hR9HvNuzlj2dpwE8qbQ7vQ==
10000032_203201_火,10000032,班尼特,203201,炽绘奇旅,火,单手剑,4,ju5bvVMPq7sdwoY9HYiuPTv0Hb2OBfy8vJHlPFMKDr1eWUS8qQckvUduOL2+N509e7bGvIyNpjsKIuY742A3PLyeIj3XjH68+9iQO6b7pz2e2u47i2HavCgxFL6j8DG+LTorvZh6gL2b6Kk9//h4vSGUh71OORU+WplsvENySr0YsU893LNcOSBbLb1cVg28ASYQPfXdJz09DBc9HZVVvTT0F76VBKu7rcJTPYlDSDwbhBq9StB3PWDsPDrCdcK7aPyzu5qXDz2PdKS9SoXgvDPmrb1HDKW8IoavvLELjDx32j89pg0hvZNmDDmdSZ48/I7nPdK8Eb1Xp049lhiAO5iB8D38OBq8YTkoPZnxW7x3T/c9lH5OPaeQxj0LGkk92zKaOyl9HL2Tpxo9ESB+PQVzoD0+w888Mup9vYZP471hj5w9aSauO2YgDzxZpai9TFz0vJBDuDuL0Pm8bkYavauaD77pipo9xPa9vfeZ47yNJDi7T4ymvTULSbrDuYK9lpNJPdrOnr20g5m9ZkFQvehe1zzaUPc8xlX/O+M8Q7yjdNg9bqq3vOueBzzSqZ89oFjJvSJ1Rb0/rSy97UmkO0FPpryZCcM8KC1fPapWR73Z+rS95O2XPbuDwDxh/6s8loupvN+szL1itMO9h6bivG8Tjr0MWmE98JKOPa3IpT2qWqO8CAupvKvqobwu6oe7pDgkvQwHVTyrnX29VRDbPafIgTxQouo88oLyvU3nlr3QPca95YwdvQ69Cj66zR29xisPvGM+aDxBE0G9XcEGvWbRJTzzOUE8ZGzIPGN9kTzvJV88YTK7vY6Ap7y+yqM8abLmPCavrDzanhU9/5YpvWrz5L2wPVY9Fbv4PPbfAb3YAWY9m3qXPIVgjz1NN2U9g4Pbvc9Fhj2RVNS9wDsQvfLPXTx8VS49yHv2vU/wOb0TezA86JyOPWZW6zyudRo9kaXhvexIyj1VSKk9OiWdvHJfFL5C7pQ987B9vbw4gD2ehIQ9cKJevS45wz08bOU9El+JvViM/rxJv1w9XkZIPZgIP75K8SQ98udCvXtJrbzhVZW9Urm0vJ1zMzxu6/87bulbvHYIej2omEY80EqsvY93TrxwN4I7vQQmvLs+j72STce9R6AHPS9FYj3OM2c8BaIgPBxuKz2P0aI9xJTDPefW7bza7MY7x8ynPYL+cbzxz5k7IuGSvetVc7326ec9WbpGO2vPCT0OyVE9KzRDvVrjdb3xzr875y6mvdzosD0qPgy97O2EO1iVB77xIAo81aH6vHFr2rySnae93uATPjnREryCbgG9JItFPmnCVbxKbnw8TN24vd90tb2vYIe9fvIvPOj8nD2Z4968CIC8vQ==
10000033_203300_水,10000033,达达利亚,203300,荣光之刃,水,弓,5,+D8cvZgOsj0Vvak9pK5nvOhGYj0x2Gy9HJtBPQKlej1LCIG8aHDrvdmMT7s0S5O8WEviuzIAyz2AIuA8/zh3O2+7i7xREGc97+EXvnJiir1uLEw9xBb8u+TAJr0pXR2+0LJ+PCS9Rz3AXq86K8i+vSwylb2kCso99gu2PSs1tD1j4W+9buVxvX40YL0lk9M96SqHOkH8Ir3mkWs96IMMvl9B5LwtQKW9a9+HPVt9ELvnw1m9azsqPri3HD5LzAI7jLfxPXA+jDyIA3G9mG4UPdTeJjsUS1g9Bee4PbKUSj2z1gs9GtZKPEp0Ib1K2BU9Ly6gvWfdwj3sJxY+BqLFPPKkBT0AJ5U8C+LqvfD02Ltmfwo9b6HEPVT4sbyZJFW7LvZdPa+2hLx5aNC8dlYIvW6voz0C4x09qGLzPbjCh7yF4qu99GtkvWmWkL1S2QS8PS0MPekciL31IBo9VwstvbduRL0Dqac9e3aXPUsVJryYK9K9n0uOPGAIu7xt1HQ9AgWlvYvKJ73NJY88nx9zvY6P7LyhOwy8gyS7PHP8rT0Yxjs98YTAvRsUzL34z7s8rRzCvM0HbzwjOGc95MUzvRxPBb37Myk9GgKdPcrNYD3/jcy750dwPCMarb3s8D+9h4EcvUSLHz6XKme9UK8hvvPHtb3jZiY9zCH6Pa0D/zw1PIq9zTZJvXVklrzuvJm7ZHvzPQULQ74C2Ou8H0ATPZali71MfBg9VHCrvKqFcL3MZ5Y8UTpBvS5HE7y1bZg84a76PA9sarxQt1a9y72nPI+oDr24u7I8kVnpPVQOezqlLQO907wCPfxlKr2BqZ+9u411PUbDjL0PJHE8nXjBPSQlkjzgDY09BridvaBgPT3xq4Q9JjVRPBdSIz0VOj88i5rmvVCFoz1JVJe9wEcrvVsVa72Qzgw9z6gJvnr98L3rAje9OBCPvbmpqDzlTWG9jlzYvDiFob2zZr49v6CzuxFaJz13E7C9XYAKPbBEdzsFxri9DRwYvTcAhb2KdQ09ZcC8OuVWCjy4d9A8KMxTPUZdjL3iE/w8r+vlPGoNMz3ovk28/slNvY6Ygj150rS966Z8vdjMET2h8UE8mPOdPVCuHb3mpwE9TZX9OwU+vTz8RV69fAQEPWNvrD2uFIM9f6bTvI5RHT175+w9CinyvBLUkr3IsTo9yIaQPUl2y7uv4GW92gytPXjHpj15BgQ8eDDAvHa7vDyKRAY9fPggPZTPnztvw+e8if8jvZkr6jyxN1691yigPL/snb37vio9YGKbPTgVtz1yVFI9j684Pc2YZLthxWi9GUZGPSMiLz2H14A9fNxcO96oh73BYP88aBiFPA4gELxSxBw8ACg6vQ==
